long,lat,year,nat,id,trp,group.regroup
-19.76,-3.96,1793,British,8,3310,8.1
-19.76,-3.96,1793,British,9,3310,9.1
-19.88516185,-3.708373402,1793,British,9,3310,9.1
-20.01025247,-3.456729167,1793,British,9,3310,9.1
-20.13527672,-3.205068504,1793,British,9,3310,9.1
-20.26023949,-2.95339262,1793,British,9,3310,9.1
-20.38514563,-2.701702718,1793,British,9,3310,9.1
-20.51,-2.45,1793,British,9,3310,9.1
-4.18,49.08,1786,Dutch,1,3309,1.1
-4.546330308,49.09123523,1786,Dutch,1,3309,1.1
-4.912817896,49.10131078,1786,Dutch,1,3309,1.1
-5.279445747,49.11022576,1786,Dutch,1,3309,1.1
-5.646196794,49.1179794,1786,Dutch,1,3309,1.1
-6.013053927,49.124571,1786,Dutch,1,3309,1.1
-6.38,49.13,1786,Dutch,1,3309,1.1
-12.99,46.01,1786,Dutch,10,3309,10.1
-13.05527333,45.96342567,1786,Dutch,10,3309,10.1
-13.12043696,45.91681424,1786,Dutch,10,3309,10.1
-13.18549117,45.87016584,1786,Dutch,10,3309,10.1
-13.25043623,45.82348058,1786,Dutch,10,3309,10.1
-13.31527242,45.7767586,1786,Dutch,10,3309,10.1
-13.38,45.73,1786,Dutch,10,3309,10.1
-13.38,45.73,1786,Dutch,11,3309,11.1
-13.4268264,45.69171425,1786,Dutch,11,3309,11.1
-13.47358872,45.6534094,1786,Dutch,11,3309,11.1
-13.5202871,45.6150855,1786,Dutch,11,3309,11.1
-13.56692168,45.5767426,1786,Dutch,11,3309,11.1
-13.6134926,45.53838075,1786,Dutch,11,3309,11.1
-13.66,45.5,1786,Dutch,11,3309,11.1
-13.66,45.5,1786,Dutch,12,3309,12.1
-13.67502661,45.48000491,1786,Dutch,12,3309,12.1
-13.69004255,45.46000786,1786,Dutch,12,3309,12.1
-13.70504785,45.44000883,1786,Dutch,12,3309,12.1
-13.72004252,45.42000785,1786,Dutch,12,3309,12.1
-13.73502656,45.4000049,1786,Dutch,12,3309,12.1
-13.75,45.38,1786,Dutch,12,3309,12.1
-13.75,45.38,1786,Dutch,13,3309,13.1
-13.78172725,45.35835523,1786,Dutch,13,3309,13.1
-13.81343023,45.33670169,1786,Dutch,13,3309,13.1
-13.84510897,45.31503938,1786,Dutch,13,3309,13.1
-13.87676349,45.29336832,1786,Dutch,13,3309,13.1
-13.90839382,45.27168852,1786,Dutch,13,3309,13.1
-13.94,45.25,1786,Dutch,13,3309,13.1
-13.94,45.25,1786,Dutch,14,3309,14.1
-13.99595708,45.0500666,1786,Dutch,14,3309,14.1
-14.05152428,44.85010606,1786,Dutch,14,3309,14.1
-14.10670696,44.65011877,1786,Dutch,14,3309,14.1
-14.16151038,44.45010509,1786,Dutch,14,3309,14.1
-14.21593969,44.25006538,1786,Dutch,14,3309,14.1
-14.27,44.05,1786,Dutch,14,3309,14.1
-14.27,44.05,1786,Dutch,15,3309,15.1
-14.34161775,43.7717747,1786,Dutch,15,3309,15.1
-14.41257218,43.49350509,1786,Dutch,15,3309,15.1
-14.48287566,43.21519201,1786,Dutch,15,3309,15.1
-14.5525403,42.93683628,1786,Dutch,15,3309,15.1
-14.62157789,42.65843868,1786,Dutch,15,3309,15.1
-14.69,42.38,1786,Dutch,15,3309,15.1
-14.69,42.38,1786,Dutch,16,3309,16.1
-14.68326312,42.24666764,1786,Dutch,16,3309,16.1
-14.67655466,42.11333488,1786,Dutch,16,3309,16.1
-14.66987437,41.98000174,1786,Dutch,16,3309,16.1
-14.66322199,41.8466682,1786,Dutch,16,3309,16.1
-14.65659728,41.71333429,1786,Dutch,16,3309,16.1
-14.65,41.58,1786,Dutch,16,3309,16.1
-14.65,41.58,1786,Dutch,17,3309,17.1
-14.85316345,41.48421692,1786,Dutch,17,3309,17.1
-15.05572605,41.3880774,1786,Dutch,17,3309,17.1
-15.25768937,41.29158372,1786,Dutch,17,3309,17.1
-15.45905503,41.1947381,1786,Dutch,17,3309,17.1
-15.65982469,41.09754278,1786,Dutch,17,3309,17.1
-15.86,41,1786,Dutch,17,3309,17.1
-15.86,41,1786,Dutch,18,3309,18.1
-15.92869448,40.93010108,1786,Dutch,18,3309,18.1
-15.99724374,40.86016148,1786,Dutch,18,3309,18.1
-16.06564834,40.79018139,1786,Dutch,18,3309,18.1
-16.13390886,40.72016099,1786,Dutch,18,3309,18.1
-16.20202589,40.65010047,1786,Dutch,18,3309,18.1
-16.27,40.58,1786,Dutch,18,3309,18.1
-16.27,40.58,1786,Dutch,19,3309,19.1
-16.32420471,40.358395,1786,Dutch,19,3309,19.1
-16.37805424,40.13676486,1786,Dutch,19,3309,19.1
-16.43155362,39.91510994,1786,Dutch,19,3309,19.1
-16.48470781,39.69343059,1786,Dutch,19,3309,19.1
-16.53752167,39.47172716,1786,Dutch,19,3309,19.1
-16.59,39.25,1786,Dutch,19,3309,19.1
-6.38,49.13,1786,Dutch,2,3309,2.1
-6.491477991,49.14693559,1786,Dutch,2,3309,2.1
-6.603031971,49.16376379,1786,Dutch,2,3309,2.1
-6.714661553,49.18048447,1786,Dutch,2,3309,2.1
-6.826366347,49.19709749,1786,Dutch,2,3309,2.1
-6.938145961,49.21360271,1786,Dutch,2,3309,2.1
-7.05,49.23,1786,Dutch,2,3309,2.1
-16.59,39.25,1786,Dutch,20,3309,20.1
-16.62536664,39.10169293,1786,Dutch,20,3309,20.1
-16.66058478,38.95337523,1786,Dutch,20,3309,20.1
-16.69565581,38.80504698,1786,Dutch,20,3309,20.1
-16.73058113,38.6567083,1786,Dutch,20,3309,20.1
-16.76536207,38.50835927,1786,Dutch,20,3309,20.1
-16.8,38.36,1786,Dutch,20,3309,20.1
-16.8,38.36,1786,Dutch,21,3309,21.1
-16.85209734,38.23839013,1786,Dutch,21,3309,21.1
-16.90402068,38.11675731,1786,Dutch,21,3309,21.1
-16.95577133,37.99510171,1786,Dutch,21,3309,21.1
-17.00735058,37.87342351,1786,Dutch,21,3309,21.1
-17.05875971,37.75172288,1786,Dutch,21,3309,21.1
-17.11,37.63,1786,Dutch,21,3309,21.1
-17.11,37.63,1786,Dutch,22,3309,22.1
-17.15895921,37.43504941,1786,Dutch,22,3309,22.1
-17.20766401,37.24007874,1786,Dutch,22,3309,22.1
-17.25611748,37.04508822,1786,Dutch,22,3309,22.1
-17.30432265,36.8500781,1786,Dutch,22,3309,22.1
-17.35228251,36.65504861,1786,Dutch,22,3309,22.1
-17.4,36.46,1786,Dutch,22,3309,22.1
-17.4,36.46,1786,Dutch,23,3309,23.1
-17.47144171,36.13343575,1786,Dutch,23,3309,23.1
-17.54229125,35.80682942,1786,Dutch,23,3309,23.1
-17.61256044,35.48018187,1786,Dutch,23,3309,23.1
-17.68226081,35.15349391,1786,Dutch,23,3309,23.1
-17.75140365,34.82676636,1786,Dutch,23,3309,23.1
-17.82,34.5,1786,Dutch,23,3309,23.1
-17.82,34.5,1786,Dutch,24,3309,24.1
-17.95684414,34.26870444,1786,Dutch,24,3309,24.1
-18.0929373,34.03725764,1786,Dutch,24,3309,24.1
-18.22828958,33.8056617,1786,Dutch,24,3309,24.1
-18.36291093,33.57391875,1786,Dutch,24,3309,24.1
-18.49681118,33.34203084,1786,Dutch,24,3309,24.1
-18.63,33.11,1786,Dutch,24,3309,24.1
-18.63,33.11,1786,Dutch,25,3309,25.1
-18.50583069,32.73862794,1786,Dutch,25,3309,25.1
-18.38269217,32.36713449,1786,Dutch,25,3309,25.1
-18.26056176,31.99552236,1786,Dutch,25,3309,25.1
-18.1394173,31.62379418,1786,Dutch,25,3309,25.1
-18.01923711,31.25195255,1786,Dutch,25,3309,25.1
-17.9,30.88,1786,Dutch,25,3309,25.1
-17.9,30.88,1786,Dutch,26,3309,26.1
-17.96939495,30.57508925,1786,Dutch,26,3309,26.1
-18.03835486,30.27014192,1786,Dutch,26,3309,26.1
-18.10688763,29.96515868,1786,Dutch,26,3309,26.1
-18.17500103,29.66014018,1786,Dutch,26,3309,26.1
-18.24270266,29.35508708,1786,Dutch,26,3309,26.1
-18.31,29.05,1786,Dutch,26,3309,26.1
-18.31,29.05,1786,Dutch,27,3309,27.1
-18.37606581,28.70174417,1786,Dutch,27,3309,27.1
-18.44169333,28.35345647,1786,Dutch,27,3309,27.1
-18.50689166,28.00513755,1786,Dutch,27,3309,27.1
-18.57166974,27.65678808,1786,Dutch,27,3309,27.1
-18.63603632,27.30840869,1786,Dutch,27,3309,27.1
-18.7,26.96,1786,Dutch,27,3309,27.1
-18.7,26.96,1786,Dutch,28,3309,28.1
-18.6864604,26.60000309,1786,Dutch,28,3309,28.1
-18.67300574,26.24000491,1786,Dutch,28,3309,28.1
-18.65963417,25.88000548,1786,Dutch,28,3309,28.1
-18.64634387,25.52000484,1786,Dutch,28,3309,28.1
-18.63313306,25.160003,1786,Dutch,28,3309,28.1
-18.62,24.8,1786,Dutch,28,3309,28.1
-18.62,24.8,1786,Dutch,29,3309,29.1
-18.60647313,24.42666956,1786,Dutch,29,3309,29.1
-18.5930261,24.05333793,1786,Dutch,29,3309,29.1
-18.57965705,23.68000514,1786,Dutch,29,3309,29.1
-18.56636419,23.3066712,1786,Dutch,29,3309,29.1
-18.55314575,22.93333614,1786,Dutch,29,3309,29.1
-18.54,22.56,1786,Dutch,29,3309,29.1
-7.05,49.23,1786,Dutch,3,3309,3.1
-7.311868176,49.15979894,1786,Dutch,3,3309,3.1
-7.572991926,49.08900744,1786,Dutch,3,3309,3.1
-7.833369038,49.01762863,1786,Dutch,3,3309,3.1
-8.092997406,48.94566568,1786,Dutch,3,3309,3.1
-8.351875026,48.87312175,1786,Dutch,3,3309,3.1
-8.61,48.8,1786,Dutch,3,3309,3.1
-18.54,22.56,1786,Dutch,30,3309,30.1
-18.54336863,22.2583335,1786,Dutch,30,3309,30.1
-18.54672278,21.95666693,1786,Dutch,30,3309,30.1
-18.55006272,21.6550003,1786,Dutch,30,3309,30.1
-18.55338872,21.3533336,1786,Dutch,30,3309,30.1
-18.55670106,21.05166683,1786,Dutch,30,3309,30.1
-18.56,20.75,1786,Dutch,30,3309,30.1
-18.56,20.75,1786,Dutch,31,3309,31.1
-18.57512357,20.49333652,1786,Dutch,31,3309,31.1
-18.59019658,20.23667174,1786,Dutch,31,3309,31.1
-18.60521989,19.98000567,1786,Dutch,31,3309,31.1
-18.62019434,19.72333835,1786,Dutch,31,3309,31.1
-18.63512077,19.46666978,1786,Dutch,31,3309,31.1
-18.65,19.21,1786,Dutch,31,3309,31.1
-18.65,19.21,1786,Dutch,32,3309,32.1
-18.63651245,18.81000232,1786,Dutch,32,3309,32.1
-18.6230889,18.41000368,1786,Dutch,32,3309,32.1
-18.60972759,18.01000411,1786,Dutch,32,3309,32.1
-18.5964268,17.61000361,1786,Dutch,32,3309,32.1
-18.58318483,17.21000224,1786,Dutch,32,3309,32.1
-18.57,16.81,1786,Dutch,32,3309,32.1
-18.57,16.81,1786,Dutch,33,3309,33.1
-18.57335562,16.5466668,1786,Dutch,33,3309,33.1
-18.57670209,16.28333354,1786,Dutch,33,3309,33.1
-18.58003959,16.02000023,1786,Dutch,33,3309,33.1
-18.58336829,15.75666687,1786,Dutch,33,3309,33.1
-18.58668837,15.49333346,1786,Dutch,33,3309,33.1
-18.59,15.23,1786,Dutch,33,3309,33.1
-18.59,15.23,1786,Dutch,34,3309,34.1
-18.59,15.07666667,1786,Dutch,34,3309,34.1
-18.59,14.92333333,1786,Dutch,34,3309,34.1
-18.59,14.77,1786,Dutch,34,3309,34.1
-18.59,14.61666667,1786,Dutch,34,3309,34.1
-18.59,14.46333333,1786,Dutch,34,3309,34.1
-18.59,14.31,1786,Dutch,34,3309,34.1
-18.59,14.31,1786,Dutch,35,3309,35.1
-18.59166808,14.2716667,1786,Dutch,35,3309,35.1
-18.59333559,14.23333338,1786,Dutch,35,3309,35.1
-18.59500254,14.19500005,1786,Dutch,35,3309,35.1
-18.59666892,14.15666671,1786,Dutch,35,3309,35.1
-18.59833474,14.11833336,1786,Dutch,35,3309,35.1
-18.6,14.08,1786,Dutch,35,3309,35.1
-18.6,14.08,1786,Dutch,36,3309,36.1
-18.58656534,13.71000173,1786,Dutch,36,3309,36.1
-18.57317294,13.34000274,1786,Dutch,36,3309,36.1
-18.5598215,12.97000305,1786,Dutch,36,3309,36.1
-18.54650971,12.60000269,1786,Dutch,36,3309,36.1
-18.5332363,12.23000166,1786,Dutch,36,3309,36.1
-18.52,11.86,1786,Dutch,36,3309,36.1
-18.52,11.86,1786,Dutch,37,3309,37.1
-18.49489387,11.61667192,1786,Dutch,37,3309,37.1
-18.46983154,11.37334166,1786,Dutch,37,3309,37.1
-18.444812,11.1300093,1786,Dutch,37,3309,37.1
-18.41983422,10.88667486,1786,Dutch,37,3309,37.1
-18.39489722,10.64333842,1786,Dutch,37,3309,37.1
-18.37,10.4,1786,Dutch,37,3309,37.1
-18.37,10.4,1786,Dutch,38,3309,38.1
-18.38499153,10.43500176,1786,Dutch,38,3309,38.1
-18.39998642,10.47000281,1786,Dutch,38,3309,38.1
-18.41498471,10.50500317,1786,Dutch,38,3309,38.1
-18.42998639,10.54000282,1786,Dutch,38,3309,38.1
-18.44499148,10.57500176,1786,Dutch,38,3309,38.1
-18.46,10.61,1786,Dutch,38,3309,38.1
-18.46,10.61,1786,Dutch,39,3309,39.1
-18.53836726,10.58338153,1786,Dutch,39,3309,39.1
-18.61672092,10.55674371,1786,Dutch,39,3309,39.1
-18.69506099,10.53008659,1786,Dutch,39,3309,39.1
-18.77338751,10.50341023,1786,Dutch,39,3309,39.1
-18.8517005,10.47671468,1786,Dutch,39,3309,39.1
-18.93,10.45,1786,Dutch,39,3309,39.1
-8.61,48.8,1786,Dutch,4,3309,4.1
-8.808328848,48.80085065,1786,Dutch,4,3309,4.1
-9.006663079,48.80136104,1786,Dutch,4,3309,4.1
-9.205,48.80153118,1786,Dutch,4,3309,4.1
-9.403336921,48.80136104,1786,Dutch,4,3309,4.1
-9.601671152,48.80085065,1786,Dutch,4,3309,4.1
-9.8,48.8,1786,Dutch,4,3309,4.1
-18.93,10.45,1786,Dutch,40,3309,40.1
-18.62977001,10.40236024,1786,Dutch,40,3309,40.1
-18.32963194,10.35444118,1786,Dutch,40,3309,40.1
-18.02958584,10.30624421,1786,Dutch,40,3309,40.1
-17.72963178,10.25777075,1786,Dutch,40,3309,40.1
-17.42976982,10.20902221,1786,Dutch,40,3309,40.1
-17.13,10.16,1786,Dutch,40,3309,40.1
-17.13,10.16,1786,Dutch,41,3309,41.1
-17.34675057,10.13535379,1786,Dutch,41,3309,41.1
-17.56346772,10.11056556,1786,Dutch,41,3309,41.1
-17.78015134,10.08563569,1786,Dutch,41,3309,41.1
-17.99680132,10.06056455,1786,Dutch,41,3309,41.1
-18.21341757,10.03535252,1786,Dutch,41,3309,41.1
-18.43,10.01,1786,Dutch,41,3309,41.1
-18.43,10.01,1786,Dutch,42,3309,42.1
-18.31645487,9.885093342,1786,Dutch,42,3309,42.1
-18.20299599,9.760148657,1786,Dutch,42,3309,42.1
-18.08962221,9.635166464,1786,Dutch,42,3309,42.1
-17.97633238,9.51014728,1786,Dutch,42,3309,42.1
-17.86312536,9.385091621,1786,Dutch,42,3309,42.1
-17.75,9.26,1786,Dutch,42,3309,42.1
-17.75,9.26,1786,Dutch,43,3309,43.1
-17.64482853,9.141740931,1786,Dutch,43,3309,43.1
-17.53972691,9.0234516,1786,Dutch,43,3309,43.1
-17.43469419,8.905132424,1786,Dutch,43,3309,43.1
-17.32972943,8.786783822,1786,Dutch,43,3309,43.1
-17.22483168,8.668406209,1786,Dutch,43,3309,43.1
-17.12,8.55,1786,Dutch,43,3309,43.1
-17.12,8.55,1786,Dutch,44,3309,44.1
-16.9731767,8.466801692,1786,Dutch,44,3309,44.1
-16.82641688,8.383548615,1786,Dutch,44,3309,44.1
-16.67971992,8.300241338,1786,Dutch,44,3309,44.1
-16.5330852,8.216880431,1786,Dutch,44,3309,44.1
-16.3865121,8.133466462,1786,Dutch,44,3309,44.1
-16.24,8.05,1786,Dutch,44,3309,44.1
-16.24,8.05,1786,Dutch,45,3309,45.1
-16.30163066,8.096689969,1786,Dutch,45,3309,45.1
-16.36327561,8.143370693,1786,Dutch,45,3309,45.1
-16.42493494,8.190042114,1786,Dutch,45,3309,45.1
-16.48660872,8.236704176,1786,Dutch,45,3309,45.1
-16.54829705,8.283356824,1786,Dutch,45,3309,45.1
-16.61,8.33,1786,Dutch,45,3309,45.1
-16.61,8.33,1786,Dutch,46,3309,46.1
-16.45822846,8.275141775,1786,Dutch,46,3309,46.1
-16.30649921,8.220226305,1786,Dutch,46,3309,46.1
-16.15481199,8.165253991,1786,Dutch,46,3309,46.1
-16.00316656,8.110225236,1786,Dutch,46,3309,46.1
-15.85156264,8.055140438,1786,Dutch,46,3309,46.1
-15.7,8,1786,Dutch,46,3309,46.1
-15.7,8,1786,Dutch,47,3309,47.1
-15.52654487,7.941844415,1786,Dutch,47,3309,47.1
-15.35313888,7.883616992,1786,Dutch,47,3309,47.1
-15.17978172,7.825318285,1786,Dutch,47,3309,47.1
-15.00647307,7.766948849,1786,Dutch,47,3309,47.1
-14.8332126,7.708509236,1786,Dutch,47,3309,47.1
-14.66,7.65,1786,Dutch,47,3309,47.1
-14.66,7.65,1786,Dutch,48,3309,48.1
-14.48663307,7.633505458,1786,Dutch,48,3309,48.1
-14.31327954,7.616941857,1786,Dutch,48,3309,48.1
-14.13993945,7.600309352,1786,Dutch,48,3309,48.1
-13.96661281,7.583608102,1786,Dutch,48,3309,48.1
-13.79329965,7.566838265,1786,Dutch,48,3309,48.1
-13.62,7.55,1786,Dutch,48,3309,48.1
-13.62,7.55,1786,Dutch,49,3309,49.1
-13.45141785,7.416821345,1786,Dutch,49,3309,49.1
-13.28293771,7.283579235,1786,Dutch,49,3309,49.1
-13.11455772,7.150274858,1786,Dutch,49,3309,49.1
-12.94627602,7.016909404,1786,Dutch,49,3309,49.1
-12.77809073,6.883484057,1786,Dutch,49,3309,49.1
-12.61,6.75,1786,Dutch,49,3309,49.1
-9.8,48.8,1786,Dutch,5,3309,5.1
-10.04673451,48.65962517,1786,Dutch,5,3309,5.1
-10.29209606,48.51872633,1786,Dutch,5,3309,5.1
-10.53609401,48.37730899,1786,Dutch,5,3309,5.1
-10.77873773,48.23537857,1786,Dutch,5,3309,5.1
-11.02003659,48.09294046,1786,Dutch,5,3309,5.1
-11.26,47.95,1786,Dutch,5,3309,5.1
-12.61,6.75,1786,Dutch,50,3309,50.1
-12.45154209,6.671791005,1786,Dutch,50,3309,50.1
-12.29313478,6.593531456,1786,Dutch,50,3309,50.1
-12.1347775,6.515221967,1786,Dutch,50,3309,50.1
-11.97646967,6.436863153,1786,Dutch,50,3309,50.1
-11.8182107,6.358455626,1786,Dutch,50,3309,50.1
-11.66,6.28,1786,Dutch,50,3309,50.1
-11.66,6.28,1786,Dutch,51,3309,51.1
-11.43653415,6.216897904,1786,Dutch,51,3309,51.1
-11.21312196,6.153702001,1786,Dutch,51,3309,51.1
-10.98976294,6.090413276,1786,Dutch,51,3309,51.1
-10.7664566,6.027032711,1786,Dutch,51,3309,51.1
-10.54320245,5.963561291,1786,Dutch,51,3309,51.1
-10.32,5.9,1786,Dutch,51,3309,51.1
-11.26,47.95,1786,Dutch,6,3309,6.1
-11.41091221,47.76881588,1786,Dutch,6,3309,6.1
-11.56077603,47.58743532,1786,Dutch,6,3309,6.1
-11.70960424,47.40586092,1786,Dutch,6,3309,6.1
-11.85740939,47.22409523,1786,Dutch,6,3309,6.1
-12.0042039,47.04214076,1786,Dutch,6,3309,6.1
-12.15,46.86,1786,Dutch,6,3309,6.1
-12.15,46.86,1786,Dutch,7,3309,7.1
-12.14326853,46.75500097,1786,Dutch,7,3309,7.1
-12.13656325,46.65000155,1786,Dutch,7,3309,7.1
-12.12988395,46.54500174,1786,Dutch,7,3309,7.1
-12.12323043,46.44000155,1786,Dutch,7,3309,7.1
-12.11660252,46.33500096,1786,Dutch,7,3309,7.1
-12.11,46.23,1786,Dutch,7,3309,7.1
-12.11,46.23,1786,Dutch,8,3309,8.1
-12.16174496,46.21339157,1786,Dutch,8,3309,8.1
-12.21345862,46.19675981,1786,Dutch,8,3309,8.1
-12.26514095,46.18010474,1786,Dutch,8,3309,8.1
-12.31679197,46.1634264,1786,Dutch,8,3309,8.1
-12.36841165,46.14672481,1786,Dutch,8,3309,8.1
-12.42,46.13,1786,Dutch,8,3309,8.1
-12.42,46.13,1786,Dutch,9,3309,9.1
-12.51517183,46.11019694,1786,Dutch,9,3309,9.1
-12.61027516,46.09031496,1786,Dutch,9,3309,9.1
-12.70530981,46.07035416,1786,Dutch,9,3309,9.1
-12.80027562,46.05031466,1786,Dutch,9,3309,9.1
-12.89517241,46.03019657,1786,Dutch,9,3309,9.1
-12.99,46.01,1786,Dutch,9,3309,9.1
18.31,-33.53,1792,Dutch,1,3308,1.1
17.84688739,-33.21748523,1792,Dutch,1,3308,1.1
17.3870801,-32.90326714,1792,Dutch,1,3308,1.1
16.93053294,-32.58737802,1792,Dutch,1,3308,1.1
16.4772007,-32.26984967,1792,Dutch,1,3308,1.1
16.02703813,-31.95071338,1792,Dutch,1,3308,1.1
15.58,-31.63,1792,Dutch,1,3308,1.1
-1.28,-17.63,1792,Dutch,10,3308,10.1
-1.590530023,-17.36449811,1792,Dutch,10,3308,10.1
-1.900160611,-17.09851821,1792,Dutch,10,3308,10.1
-2.208907374,-16.83206943,1792,Dutch,10,3308,10.1
-2.516785867,-16.56516083,1792,Dutch,10,3308,10.1
-2.823811593,-16.29780139,1792,Dutch,10,3308,10.1
-3.13,-16.03,1792,Dutch,10,3308,10.1
-3.13,-16.03,1792,Dutch,11,3308,11.1
-3.291666339,-16.03030267,1792,Dutch,11,3308,11.1
-3.453333072,-16.03048428,1792,Dutch,11,3308,11.1
-3.615,-16.03054482,1792,Dutch,11,3308,11.1
-3.776666928,-16.03048428,1792,Dutch,11,3308,11.1
-3.938333661,-16.03030267,1792,Dutch,11,3308,11.1
-4.1,-16.03,1792,Dutch,11,3308,11.1
-4.1,-16.03,1792,Dutch,12,3308,12.1
-4.059980006,-16.01001849,1792,Dutch,12,3308,12.1
-4.019968021,-15.99002956,1792,Dutch,12,3308,12.1
-3.979964038,-15.97003324,1792,Dutch,12,3308,12.1
-3.939968046,-15.95002953,1792,Dutch,12,3308,12.1
-3.899980036,-15.93001845,1792,Dutch,12,3308,12.1
-3.86,-15.91,1792,Dutch,12,3308,12.1
-3.86,-15.91,1792,Dutch,13,3308,13.1
-4.050827631,-15.73040635,1792,Dutch,13,3308,13.1
-4.241318455,-15.55064714,1792,Dutch,13,3308,13.1
-4.431476796,-15.37072464,1792,Dutch,13,3308,13.1
-4.621306969,-15.19064112,1792,Dutch,13,3308,13.1
-4.810813274,-15.01039883,1792,Dutch,13,3308,13.1
-5,-14.83,1792,Dutch,13,3308,13.1
-5,-14.83,1792,Dutch,14,3308,14.1
-5.290003049,-14.56919981,1792,Dutch,14,3308,14.1
-5.579320264,-14.30804309,1792,Dutch,14,3308,14.1
-5.867965141,-14.04653735,1792,Dutch,14,3308,14.1
-6.155951127,-13.78469001,1792,Dutch,14,3308,14.1
-6.443291628,-13.52250845,1792,Dutch,14,3308,14.1
-6.73,-13.26,1792,Dutch,14,3308,14.1
-6.73,-13.26,1792,Dutch,15,3308,15.1
-7.041790811,-12.9642267,1792,Dutch,15,3308,15.1
-7.352840972,-12.66808333,1792,Dutch,15,3308,15.1
-7.663168783,-12.3715795,1792,Dutch,15,3308,15.1
-7.972792468,-12.07472472,1792,Dutch,15,3308,15.1
-8.28173018,-11.77752842,1792,Dutch,15,3308,15.1
-8.59,-11.48,1792,Dutch,15,3308,15.1
-8.59,-11.48,1792,Dutch,16,3308,16.1
-8.819484562,-11.1770855,1792,Dutch,16,3308,16.1
-9.048490032,-10.87399657,1792,Dutch,16,3308,16.1
-9.277030417,-10.57073842,1792,Dutch,16,3308,16.1
-9.505119649,-10.2673162,1792,Dutch,16,3308,16.1
-9.732771583,-9.963735027,1792,Dutch,16,3308,16.1
-9.96,-9.66,1792,Dutch,16,3308,16.1
-9.96,-9.66,1792,Dutch,17,3308,17.1
-10.17558347,-9.468652559,1792,Dutch,17,3308,17.1
-10.39092684,-9.27717364,1792,Dutch,17,3308,17.1
-10.60603515,-9.085566091,1792,Dutch,17,3308,17.1
-10.82091342,-8.893832751,1792,Dutch,17,3308,17.1
-11.0355667,-8.701976447,1792,Dutch,17,3308,17.1
-11.25,-8.51,1792,Dutch,17,3308,17.1
-11.25,-8.51,1792,Dutch,18,3308,18.1
-11.41041336,-8.300154536,1792,Dutch,18,3308,18.1
-11.57065537,-8.090244986,1792,Dutch,18,3308,18.1
-11.73073053,-7.880273058,1792,Dutch,18,3308,18.1
-11.89064337,-7.670240455,1792,Dutch,18,3308,18.1
-12.05039836,-7.460148872,1792,Dutch,18,3308,18.1
-12.21,-7.25,1792,Dutch,18,3308,18.1
-12.21,-7.25,1792,Dutch,19,3308,19.1
-12.32198076,-6.971728886,1792,Dutch,19,3308,19.1
-12.43382858,-6.693431435,1792,Dutch,19,3308,19.1
-12.54554896,-6.415108738,1792,Dutch,19,3308,19.1
-12.65714736,-6.136761879,1792,Dutch,19,3308,19.1
-12.76862923,-5.858391941,1792,Dutch,19,3308,19.1
-12.88,-5.58,1792,Dutch,19,3308,19.1
15.58,-31.63,1792,Dutch,2,3308,2.1
15.15869741,-31.26331031,1792,Dutch,2,3308,2.1
14.74066224,-30.89525702,1792,Dutch,2,3308,2.1
14.32583426,-30.52587016,1792,Dutch,2,3308,2.1
13.91415382,-30.15517919,1792,Dutch,2,3308,2.1
13.50556187,-29.78321301,1792,Dutch,2,3308,2.1
13.1,-29.41,1792,Dutch,2,3308,2.1
-12.88,-5.58,1792,Dutch,20,3308,20.1
-13.02536932,-5.230076021,1792,Dutch,20,3308,20.1
-13.17057619,-4.880118599,1792,Dutch,20,3308,20.1
-13.31563168,-4.530130017,1792,Dutch,20,3308,20.1
-13.46054682,-4.180112547,1792,Dutch,20,3308,20.1
-13.60533261,-3.830068456,1792,Dutch,20,3308,20.1
-13.75,-3.48,1792,Dutch,20,3308,20.1
-13.75,-3.48,1792,Dutch,21,3308,21.1
-13.89688515,-3.10504265,1792,Dutch,21,3308,21.1
-14.04366605,-2.730064947,1792,Dutch,21,3308,21.1
-14.19035535,-2.355069365,1792,Dutch,21,3308,21.1
-14.33696571,-1.980058373,1792,Dutch,21,3308,21.1
-14.48350973,-1.605034431,1792,Dutch,21,3308,21.1
-14.63,-1.23,1792,Dutch,21,3308,21.1
-14.63,-1.23,1792,Dutch,22,3308,22.1
-15.09677263,-0.891739745,1792,Dutch,22,3308,22.1
-15.56345948,-0.553420326,1792,Dutch,22,3308,22.1
-16.03009309,-0.215064198,1792,Dutch,22,3308,22.1
-16.49670602,0.123306194,1792,Dutch,22,3308,22.1
-16.9633308,0.461668408,1792,Dutch,22,3308,22.1
-17.43,0.8,1792,Dutch,22,3308,22.1
-17.43,0.8,1792,Dutch,23,3308,23.1
-17.43,1.168333333,1792,Dutch,23,3308,23.1
-17.43,1.536666667,1792,Dutch,23,3308,23.1
-17.43,1.905,1792,Dutch,23,3308,23.1
-17.43,2.273333333,1792,Dutch,23,3308,23.1
-17.43,2.641666667,1792,Dutch,23,3308,23.1
-17.43,3.01,1792,Dutch,23,3308,23.1
-17.43,3.01,1792,Dutch,24,3308,24.1
-17.51321475,3.268352375,1792,Dutch,24,3308,24.1
-17.59647237,3.526697866,1792,Dutch,24,3308,24.1
-17.67977627,3.785035926,1792,Dutch,24,3308,24.1
-17.76312988,4.043366003,1792,Dutch,24,3308,24.1
-17.84653665,4.301687545,1792,Dutch,24,3308,24.1
